schema_name,relation_name,grantor,grantee,privilege_type,is_grantable
public,meteo_settings,postgres,authenticated,TRIGGER,f
public,meteo_settings,postgres,authenticated,TRUNCATE,f
public,meteo_settings,postgres,authenticated,UPDATE,f
public,meteo_settings,postgres,postgres,DELETE,f
public,meteo_settings,postgres,postgres,INSERT,f
public,meteo_settings,postgres,postgres,MAINTAIN,f
public,meteo_settings,postgres,postgres,REFERENCES,f
public,meteo_settings,postgres,postgres,SELECT,f
public,meteo_settings,postgres,postgres,TRIGGER,f
public,meteo_settings,postgres,postgres,TRUNCATE,f
public,meteo_settings,postgres,postgres,UPDATE,f
public,meteo_settings,postgres,service_role,DELETE,f
public,meteo_settings,postgres,service_role,INSERT,f
public,meteo_settings,postgres,service_role,MAINTAIN,f
public,meteo_settings,postgres,service_role,REFERENCES,f
public,meteo_settings,postgres,service_role,SELECT,f
public,meteo_settings,postgres,service_role,TRIGGER,f
public,meteo_settings,postgres,service_role,TRUNCATE,f
public,meteo_settings,postgres,service_role,UPDATE,f
public,meteo_settings,postgres,synaura_app,DELETE,f
public,meteo_settings,postgres,synaura_app,INSERT,f
public,meteo_settings,postgres,synaura_app,SELECT,f
public,meteo_settings,postgres,synaura_app,UPDATE,f
public,meteo_team_members,postgres,anon,DELETE,f
public,meteo_team_members,postgres,anon,INSERT,f
public,meteo_team_members,postgres,anon,MAINTAIN,f
public,meteo_team_members,postgres,anon,REFERENCES,f
public,meteo_team_members,postgres,anon,SELECT,f
public,meteo_team_members,postgres,anon,TRIGGER,f
public,meteo_team_members,postgres,anon,TRUNCATE,f
public,meteo_team_members,postgres,anon,UPDATE,f
public,meteo_team_members,postgres,authenticated,DELETE,f
public,meteo_team_members,postgres,authenticated,INSERT,f
public,meteo_team_members,postgres,authenticated,MAINTAIN,f
public,meteo_team_members,postgres,authenticated,REFERENCES,f
public,meteo_team_members,postgres,authenticated,SELECT,f
public,meteo_team_members,postgres,authenticated,TRIGGER,f
public,meteo_team_members,postgres,authenticated,TRUNCATE,f
public,meteo_team_members,postgres,authenticated,UPDATE,f
public,meteo_team_members,postgres,postgres,DELETE,f
public,meteo_team_members,postgres,postgres,INSERT,f
public,meteo_team_members,postgres,postgres,MAINTAIN,f
public,meteo_team_members,postgres,postgres,REFERENCES,f
public,meteo_team_members,postgres,postgres,SELECT,f
public,meteo_team_members,postgres,postgres,TRIGGER,f
public,meteo_team_members,postgres,postgres,TRUNCATE,f
public,meteo_team_members,postgres,postgres,UPDATE,f
public,meteo_team_members,postgres,service_role,DELETE,f
public,meteo_team_members,postgres,service_role,INSERT,f
public,meteo_team_members,postgres,service_role,MAINTAIN,f
public,meteo_team_members,postgres,service_role,REFERENCES,f
public,meteo_team_members,postgres,service_role,SELECT,f
public,meteo_team_members,postgres,service_role,TRIGGER,f
public,meteo_team_members,postgres,service_role,TRUNCATE,f
public,meteo_team_members,postgres,service_role,UPDATE,f
public,meteo_team_members,postgres,synaura_app,DELETE,f
public,meteo_team_members,postgres,synaura_app,INSERT,f
public,meteo_team_members,postgres,synaura_app,SELECT,f
public,meteo_team_members,postgres,synaura_app,UPDATE,f
public,meteo_views,postgres,anon,DELETE,f
public,meteo_views,postgres,anon,INSERT,f
public,meteo_views,postgres,anon,MAINTAIN,f
public,meteo_views,postgres,anon,REFERENCES,f
public,meteo_views,postgres,anon,SELECT,f
public,meteo_views,postgres,anon,TRIGGER,f
public,meteo_views,postgres,anon,TRUNCATE,f
public,meteo_views,postgres,anon,UPDATE,f
public,meteo_views,postgres,authenticated,DELETE,f
public,meteo_views,postgres,authenticated,INSERT,f
public,meteo_views,postgres,authenticated,MAINTAIN,f
public,meteo_views,postgres,authenticated,REFERENCES,f
public,meteo_views,postgres,authenticated,SELECT,f
public,meteo_views,postgres,authenticated,TRIGGER,f
public,meteo_views,postgres,authenticated,TRUNCATE,f
public,meteo_views,postgres,authenticated,UPDATE,f
public,meteo_views,postgres,postgres,DELETE,f
public,meteo_views,postgres,postgres,INSERT,f
public,meteo_views,postgres,postgres,MAINTAIN,f
public,meteo_views,postgres,postgres,REFERENCES,f
public,meteo_views,postgres,postgres,SELECT,f
public,meteo_views,postgres,postgres,TRIGGER,f
public,meteo_views,postgres,postgres,TRUNCATE,f
public,meteo_views,postgres,postgres,UPDATE,f
public,meteo_views,postgres,service_role,DELETE,f
public,meteo_views,postgres,service_role,INSERT,f
public,meteo_views,postgres,service_role,MAINTAIN,f
public,meteo_views,postgres,service_role,REFERENCES,f
public,meteo_views,postgres,service_role,SELECT,f
public,meteo_views,postgres,service_role,TRIGGER,f
public,meteo_views,postgres,service_role,TRUNCATE,f
public,meteo_views,postgres,service_role,UPDATE,f
public,meteo_views,postgres,synaura_app,DELETE,f
public,meteo_views,postgres,synaura_app,INSERT,f
public,meteo_views,postgres,synaura_app,SELECT,f
public,meteo_views,postgres,synaura_app,UPDATE,f
public,missions,postgres,anon,DELETE,f
public,missions,postgres,anon,INSERT,f
public,missions,postgres,anon,MAINTAIN,f
public,missions,postgres,anon,REFERENCES,f
public,missions,postgres,anon,SELECT,f
public,missions,postgres,anon,TRIGGER,f
public,missions,postgres,anon,TRUNCATE,f
public,missions,postgres,anon,UPDATE,f
public,missions,postgres,authenticated,DELETE,f
public,missions,postgres,authenticated,INSERT,f
public,missions,postgres,authenticated,MAINTAIN,f
public,missions,postgres,authenticated,REFERENCES,f
public,missions,postgres,authenticated,SELECT,f
public,missions,postgres,authenticated,TRIGGER,f
public,missions,postgres,authenticated,TRUNCATE,f
public,missions,postgres,authenticated,UPDATE,f
public,missions,postgres,postgres,DELETE,f
public,missions,postgres,postgres,INSERT,f
public,missions,postgres,postgres,MAINTAIN,f
public,missions,postgres,postgres,REFERENCES,f
public,missions,postgres,postgres,SELECT,f
public,missions,postgres,postgres,TRIGGER,f
public,missions,postgres,postgres,TRUNCATE,f
public,missions,postgres,postgres,UPDATE,f
public,missions,postgres,service_role,DELETE,f
public,missions,postgres,service_role,INSERT,f
public,missions,postgres,service_role,MAINTAIN,f
public,missions,postgres,service_role,REFERENCES,f
public,missions,postgres,service_role,SELECT,f
public,missions,postgres,service_role,TRIGGER,f
public,missions,postgres,service_role,TRUNCATE,f
public,missions,postgres,service_role,UPDATE,f
public,missions,postgres,synaura_app,DELETE,f
public,missions,postgres,synaura_app,INSERT,f
public,missions,postgres,synaura_app,SELECT,f
public,missions,postgres,synaura_app,UPDATE,f
public,music_challenges,postgres,anon,DELETE,f
public,music_challenges,postgres,anon,INSERT,f
public,music_challenges,postgres,anon,MAINTAIN,f
public,music_challenges,postgres,anon,REFERENCES,f
public,music_challenges,postgres,anon,SELECT,f
public,music_challenges,postgres,anon,TRIGGER,f
public,music_challenges,postgres,anon,TRUNCATE,f
public,music_challenges,postgres,anon,UPDATE,f
public,music_challenges,postgres,authenticated,DELETE,f
public,music_challenges,postgres,authenticated,INSERT,f
public,music_challenges,postgres,authenticated,MAINTAIN,f
public,music_challenges,postgres,authenticated,REFERENCES,f
public,music_challenges,postgres,authenticated,SELECT,f
public,music_challenges,postgres,authenticated,TRIGGER,f
public,music_challenges,postgres,authenticated,TRUNCATE,f
public,music_challenges,postgres,authenticated,UPDATE,f
public,music_challenges,postgres,postgres,DELETE,f
public,music_challenges,postgres,postgres,INSERT,f
public,music_challenges,postgres,postgres,MAINTAIN,f
public,music_challenges,postgres,postgres,REFERENCES,f
public,music_challenges,postgres,postgres,SELECT,f
public,music_challenges,postgres,postgres,TRIGGER,f
public,music_challenges,postgres,postgres,TRUNCATE,f
public,music_challenges,postgres,postgres,UPDATE,f
public,music_challenges,postgres,service_role,DELETE,f
public,music_challenges,postgres,service_role,INSERT,f
public,music_challenges,postgres,service_role,MAINTAIN,f
public,music_challenges,postgres,service_role,REFERENCES,f
public,music_challenges,postgres,service_role,SELECT,f
public,music_challenges,postgres,service_role,TRIGGER,f
public,music_challenges,postgres,service_role,TRUNCATE,f
public,music_challenges,postgres,service_role,UPDATE,f
public,music_challenges,postgres,synaura_app,DELETE,f
public,music_challenges,postgres,synaura_app,INSERT,f
public,music_challenges,postgres,synaura_app,SELECT,f
public,music_challenges,postgres,synaura_app,UPDATE,f
public,music_clips,postgres,anon,DELETE,f
public,music_clips,postgres,anon,INSERT,f
public,music_clips,postgres,anon,MAINTAIN,f
public,music_clips,postgres,anon,REFERENCES,f
public,music_clips,postgres,anon,SELECT,f
public,music_clips,postgres,anon,TRIGGER,f
public,music_clips,postgres,anon,TRUNCATE,f
public,music_clips,postgres,anon,UPDATE,f
public,music_clips,postgres,authenticated,DELETE,f
public,music_clips,postgres,authenticated,INSERT,f
public,music_clips,postgres,authenticated,MAINTAIN,f
public,music_clips,postgres,authenticated,REFERENCES,f
public,music_clips,postgres,authenticated,SELECT,f
public,music_clips,postgres,authenticated,TRIGGER,f
public,music_clips,postgres,authenticated,TRUNCATE,f
public,music_clips,postgres,authenticated,UPDATE,f
public,music_clips,postgres,postgres,DELETE,f
public,music_clips,postgres,postgres,INSERT,f
public,music_clips,postgres,postgres,MAINTAIN,f
public,music_clips,postgres,postgres,REFERENCES,f
public,music_clips,postgres,postgres,SELECT,f
public,music_clips,postgres,postgres,TRIGGER,f
public,music_clips,postgres,postgres,TRUNCATE,f
public,music_clips,postgres,postgres,UPDATE,f
public,music_clips,postgres,service_role,DELETE,f
public,music_clips,postgres,service_role,INSERT,f
public,music_clips,postgres,service_role,MAINTAIN,f
public,music_clips,postgres,service_role,REFERENCES,f
public,music_clips,postgres,service_role,SELECT,f
public,music_clips,postgres,service_role,TRIGGER,f
public,music_clips,postgres,service_role,TRUNCATE,f
public,music_clips,postgres,service_role,UPDATE,f
public,music_clips,postgres,synaura_app,DELETE,f
public,music_clips,postgres,synaura_app,INSERT,f
public,music_clips,postgres,synaura_app,SELECT,f
public,music_clips,postgres,synaura_app,UPDATE,f
public,notification_preferences,postgres,anon,DELETE,f
public,notification_preferences,postgres,anon,INSERT,f
public,notification_preferences,postgres,anon,MAINTAIN,f
public,notification_preferences,postgres,anon,REFERENCES,f
public,notification_preferences,postgres,anon,SELECT,f
public,notification_preferences,postgres,anon,TRIGGER,f
public,notification_preferences,postgres,anon,TRUNCATE,f
public,notification_preferences,postgres,anon,UPDATE,f
public,notification_preferences,postgres,authenticated,DELETE,f
public,notification_preferences,postgres,authenticated,INSERT,f
public,notification_preferences,postgres,authenticated,MAINTAIN,f
public,notification_preferences,postgres,authenticated,REFERENCES,f
public,notification_preferences,postgres,authenticated,SELECT,f
public,notification_preferences,postgres,authenticated,TRIGGER,f
public,notification_preferences,postgres,authenticated,TRUNCATE,f
public,notification_preferences,postgres,authenticated,UPDATE,f
public,notification_preferences,postgres,postgres,DELETE,f
public,notification_preferences,postgres,postgres,INSERT,f
public,notification_preferences,postgres,postgres,MAINTAIN,f
public,notification_preferences,postgres,postgres,REFERENCES,f
public,notification_preferences,postgres,postgres,SELECT,f
public,notification_preferences,postgres,postgres,TRIGGER,f
public,notification_preferences,postgres,postgres,TRUNCATE,f
public,notification_preferences,postgres,postgres,UPDATE,f
public,notification_preferences,postgres,service_role,DELETE,f
public,notification_preferences,postgres,service_role,INSERT,f
public,notification_preferences,postgres,service_role,MAINTAIN,f
public,notification_preferences,postgres,service_role,REFERENCES,f
public,notification_preferences,postgres,service_role,SELECT,f
public,notification_preferences,postgres,service_role,TRIGGER,f
public,notification_preferences,postgres,service_role,TRUNCATE,f
public,notification_preferences,postgres,service_role,UPDATE,f
public,notification_preferences,postgres,synaura_app,DELETE,f
public,notification_preferences,postgres,synaura_app,INSERT,f
public,notification_preferences,postgres,synaura_app,SELECT,f
public,notification_preferences,postgres,synaura_app,UPDATE,f
public,notifications,postgres,anon,DELETE,f
public,notifications,postgres,anon,INSERT,f
public,notifications,postgres,anon,MAINTAIN,f
public,notifications,postgres,anon,REFERENCES,f
public,notifications,postgres,anon,SELECT,f
public,notifications,postgres,anon,TRIGGER,f
public,notifications,postgres,anon,TRUNCATE,f
public,notifications,postgres,anon,UPDATE,f
public,notifications,postgres,authenticated,DELETE,f
public,notifications,postgres,authenticated,INSERT,f
public,notifications,postgres,authenticated,MAINTAIN,f
public,notifications,postgres,authenticated,REFERENCES,f
public,notifications,postgres,authenticated,SELECT,f
public,notifications,postgres,authenticated,TRIGGER,f
public,notifications,postgres,authenticated,TRUNCATE,f
public,notifications,postgres,authenticated,UPDATE,f
public,notifications,postgres,postgres,DELETE,f
public,notifications,postgres,postgres,INSERT,f
public,notifications,postgres,postgres,MAINTAIN,f
public,notifications,postgres,postgres,REFERENCES,f
public,notifications,postgres,postgres,SELECT,f
public,notifications,postgres,postgres,TRIGGER,f
public,notifications,postgres,postgres,TRUNCATE,f
public,notifications,postgres,postgres,UPDATE,f
public,notifications,postgres,service_role,DELETE,f
public,notifications,postgres,service_role,INSERT,f
public,notifications,postgres,service_role,MAINTAIN,f
public,notifications,postgres,service_role,REFERENCES,f
public,notifications,postgres,service_role,SELECT,f
public,notifications,postgres,service_role,TRIGGER,f
public,notifications,postgres,service_role,TRUNCATE,f
public,notifications,postgres,service_role,UPDATE,f
public,notifications,postgres,synaura_app,DELETE,f
public,notifications,postgres,synaura_app,INSERT,f
public,notifications,postgres,synaura_app,SELECT,f
public,notifications,postgres,synaura_app,UPDATE,f
public,notifications_id_seq,postgres,anon,SELECT,f
public,notifications_id_seq,postgres,anon,UPDATE,f
public,notifications_id_seq,postgres,anon,USAGE,f
public,notifications_id_seq,postgres,authenticated,SELECT,f
public,notifications_id_seq,postgres,authenticated,UPDATE,f
public,notifications_id_seq,postgres,authenticated,USAGE,f
public,notifications_id_seq,postgres,postgres,SELECT,f
public,notifications_id_seq,postgres,postgres,UPDATE,f
public,notifications_id_seq,postgres,postgres,USAGE,f
public,notifications_id_seq,postgres,service_role,SELECT,f
public,notifications_id_seq,postgres,service_role,UPDATE,f
public,notifications_id_seq,postgres,service_role,USAGE,f
public,notifications_id_seq,postgres,synaura_app,SELECT,f
public,notifications_id_seq,postgres,synaura_app,UPDATE,f
public,notifications_id_seq,postgres,synaura_app,USAGE,f
public,password_resets,postgres,anon,DELETE,f
public,password_resets,postgres,anon,INSERT,f
public,password_resets,postgres,anon,MAINTAIN,f
public,password_resets,postgres,anon,REFERENCES,f
public,password_resets,postgres,anon,SELECT,f
public,password_resets,postgres,anon,TRIGGER,f
public,password_resets,postgres,anon,TRUNCATE,f
public,password_resets,postgres,anon,UPDATE,f
public,password_resets,postgres,authenticated,DELETE,f
public,password_resets,postgres,authenticated,INSERT,f
public,password_resets,postgres,authenticated,MAINTAIN,f
public,password_resets,postgres,authenticated,REFERENCES,f
public,password_resets,postgres,authenticated,SELECT,f
public,password_resets,postgres,authenticated,TRIGGER,f
public,password_resets,postgres,authenticated,TRUNCATE,f
public,password_resets,postgres,authenticated,UPDATE,f
public,password_resets,postgres,postgres,DELETE,f
public,password_resets,postgres,postgres,INSERT,f
public,password_resets,postgres,postgres,MAINTAIN,f
public,password_resets,postgres,postgres,REFERENCES,f
public,password_resets,postgres,postgres,SELECT,f
public,password_resets,postgres,postgres,TRIGGER,f
public,password_resets,postgres,postgres,TRUNCATE,f
public,password_resets,postgres,postgres,UPDATE,f
public,password_resets,postgres,service_role,DELETE,f
public,password_resets,postgres,service_role,INSERT,f
public,password_resets,postgres,service_role,MAINTAIN,f
public,password_resets,postgres,service_role,REFERENCES,f
public,password_resets,postgres,service_role,SELECT,f
public,password_resets,postgres,service_role,TRIGGER,f
public,password_resets,postgres,service_role,TRUNCATE,f
public,password_resets,postgres,service_role,UPDATE,f
public,password_resets,postgres,synaura_app,DELETE,f
public,password_resets,postgres,synaura_app,INSERT,f
public,password_resets,postgres,synaura_app,SELECT,f
public,password_resets,postgres,synaura_app,UPDATE,f
public,payments,postgres,anon,DELETE,f
public,payments,postgres,anon,INSERT,f
public,payments,postgres,anon,MAINTAIN,f
public,payments,postgres,anon,REFERENCES,f
public,payments,postgres,anon,SELECT,f
public,payments,postgres,anon,TRIGGER,f
public,payments,postgres,anon,TRUNCATE,f
public,payments,postgres,anon,UPDATE,f
public,payments,postgres,authenticated,DELETE,f
public,payments,postgres,authenticated,INSERT,f
public,payments,postgres,authenticated,MAINTAIN,f
public,payments,postgres,authenticated,REFERENCES,f
public,payments,postgres,authenticated,SELECT,f
public,payments,postgres,authenticated,TRIGGER,f
public,payments,postgres,authenticated,TRUNCATE,f
public,payments,postgres,authenticated,UPDATE,f
public,payments,postgres,postgres,DELETE,f
public,payments,postgres,postgres,INSERT,f
public,payments,postgres,postgres,MAINTAIN,f
public,payments,postgres,postgres,REFERENCES,f
public,payments,postgres,postgres,SELECT,f
public,payments,postgres,postgres,TRIGGER,f
public,payments,postgres,postgres,TRUNCATE,f
public,payments,postgres,postgres,UPDATE,f
public,payments,postgres,service_role,DELETE,f
public,payments,postgres,service_role,INSERT,f
public,payments,postgres,service_role,MAINTAIN,f
public,payments,postgres,service_role,REFERENCES,f
public,payments,postgres,service_role,SELECT,f
public,payments,postgres,service_role,TRIGGER,f
public,payments,postgres,service_role,TRUNCATE,f
public,payments,postgres,service_role,UPDATE,f
public,payments,postgres,synaura_app,DELETE,f
public,payments,postgres,synaura_app,INSERT,f
public,payments,postgres,synaura_app,SELECT,f
public,payments,postgres,synaura_app,UPDATE,f
public,play_stats,postgres,anon,DELETE,f
public,play_stats,postgres,anon,INSERT,f
public,play_stats,postgres,anon,MAINTAIN,f
public,play_stats,postgres,anon,REFERENCES,f
public,play_stats,postgres,anon,SELECT,f
public,play_stats,postgres,anon,TRIGGER,f
public,play_stats,postgres,anon,TRUNCATE,f
public,play_stats,postgres,anon,UPDATE,f
public,play_stats,postgres,authenticated,DELETE,f
public,play_stats,postgres,authenticated,INSERT,f
public,play_stats,postgres,authenticated,MAINTAIN,f
public,play_stats,postgres,authenticated,REFERENCES,f
public,play_stats,postgres,authenticated,SELECT,f
public,play_stats,postgres,authenticated,TRIGGER,f
public,play_stats,postgres,authenticated,TRUNCATE,f
public,play_stats,postgres,authenticated,UPDATE,f
public,play_stats,postgres,postgres,DELETE,f
public,play_stats,postgres,postgres,INSERT,f
public,play_stats,postgres,postgres,MAINTAIN,f
public,play_stats,postgres,postgres,REFERENCES,f
public,play_stats,postgres,postgres,SELECT,f
public,play_stats,postgres,postgres,TRIGGER,f
public,play_stats,postgres,postgres,TRUNCATE,f
public,play_stats,postgres,postgres,UPDATE,f
public,play_stats,postgres,service_role,DELETE,f
public,play_stats,postgres,service_role,INSERT,f
public,play_stats,postgres,service_role,MAINTAIN,f
public,play_stats,postgres,service_role,REFERENCES,f
public,play_stats,postgres,service_role,SELECT,f
public,play_stats,postgres,service_role,TRIGGER,f
public,play_stats,postgres,service_role,TRUNCATE,f
public,play_stats,postgres,service_role,UPDATE,f
public,play_stats,postgres,synaura_app,DELETE,f
public,play_stats,postgres,synaura_app,INSERT,f
public,play_stats,postgres,synaura_app,SELECT,f
public,play_stats,postgres,synaura_app,UPDATE,f
public,play_stats_id_seq,postgres,anon,SELECT,f
public,play_stats_id_seq,postgres,anon,UPDATE,f
public,play_stats_id_seq,postgres,anon,USAGE,f
public,play_stats_id_seq,postgres,authenticated,SELECT,f
public,play_stats_id_seq,postgres,authenticated,UPDATE,f
public,play_stats_id_seq,postgres,authenticated,USAGE,f
public,play_stats_id_seq,postgres,postgres,SELECT,f
public,play_stats_id_seq,postgres,postgres,UPDATE,f
public,play_stats_id_seq,postgres,postgres,USAGE,f
public,play_stats_id_seq,postgres,service_role,SELECT,f
public,play_stats_id_seq,postgres,service_role,UPDATE,f
public,play_stats_id_seq,postgres,service_role,USAGE,f
public,play_stats_id_seq,postgres,synaura_app,SELECT,f
public,play_stats_id_seq,postgres,synaura_app,UPDATE,f
public,play_stats_id_seq,postgres,synaura_app,USAGE,f
public,playlist_tracks,postgres,anon,DELETE,f
public,playlist_tracks,postgres,anon,INSERT,f
public,playlist_tracks,postgres,anon,MAINTAIN,f
public,playlist_tracks,postgres,anon,REFERENCES,f
public,playlist_tracks,postgres,anon,SELECT,f
public,playlist_tracks,postgres,anon,TRIGGER,f
public,playlist_tracks,postgres,anon,TRUNCATE,f
public,playlist_tracks,postgres,anon,UPDATE,f
public,playlist_tracks,postgres,authenticated,DELETE,f
public,playlist_tracks,postgres,authenticated,INSERT,f
public,playlist_tracks,postgres,authenticated,MAINTAIN,f
public,playlist_tracks,postgres,authenticated,REFERENCES,f
public,playlist_tracks,postgres,authenticated,SELECT,f
public,playlist_tracks,postgres,authenticated,TRIGGER,f
public,playlist_tracks,postgres,authenticated,TRUNCATE,f
public,playlist_tracks,postgres,authenticated,UPDATE,f
public,playlist_tracks,postgres,postgres,DELETE,f
public,playlist_tracks,postgres,postgres,INSERT,f
public,playlist_tracks,postgres,postgres,MAINTAIN,f
public,playlist_tracks,postgres,postgres,REFERENCES,f
public,playlist_tracks,postgres,postgres,SELECT,f
public,playlist_tracks,postgres,postgres,TRIGGER,f
public,playlist_tracks,postgres,postgres,TRUNCATE,f
public,playlist_tracks,postgres,postgres,UPDATE,f
public,playlist_tracks,postgres,service_role,DELETE,f
public,playlist_tracks,postgres,service_role,INSERT,f
public,playlist_tracks,postgres,service_role,MAINTAIN,f
public,playlist_tracks,postgres,service_role,REFERENCES,f
public,playlist_tracks,postgres,service_role,SELECT,f
public,playlist_tracks,postgres,service_role,TRIGGER,f
public,playlist_tracks,postgres,service_role,TRUNCATE,f
public,playlist_tracks,postgres,service_role,UPDATE,f
public,playlist_tracks,postgres,synaura_app,DELETE,f
public,playlist_tracks,postgres,synaura_app,INSERT,f
public,playlist_tracks,postgres,synaura_app,SELECT,f
public,playlist_tracks,postgres,synaura_app,UPDATE,f
public,playlist_tracks_id_seq,postgres,anon,SELECT,f
public,playlist_tracks_id_seq,postgres,anon,UPDATE,f
public,playlist_tracks_id_seq,postgres,anon,USAGE,f
public,playlist_tracks_id_seq,postgres,authenticated,SELECT,f
public,playlist_tracks_id_seq,postgres,authenticated,UPDATE,f
public,playlist_tracks_id_seq,postgres,authenticated,USAGE,f
public,playlist_tracks_id_seq,postgres,postgres,SELECT,f
public,playlist_tracks_id_seq,postgres,postgres,UPDATE,f
public,playlist_tracks_id_seq,postgres,postgres,USAGE,f
public,playlist_tracks_id_seq,postgres,service_role,SELECT,f
public,playlist_tracks_id_seq,postgres,service_role,UPDATE,f
public,playlist_tracks_id_seq,postgres,service_role,USAGE,f
public,playlist_tracks_id_seq,postgres,synaura_app,SELECT,f
public,playlist_tracks_id_seq,postgres,synaura_app,UPDATE,f
public,playlist_tracks_id_seq,postgres,synaura_app,USAGE,f
public,playlists,postgres,anon,DELETE,f
public,playlists,postgres,anon,INSERT,f
public,playlists,postgres,anon,MAINTAIN,f
public,playlists,postgres,anon,REFERENCES,f
public,playlists,postgres,anon,SELECT,f
public,playlists,postgres,anon,TRIGGER,f
public,playlists,postgres,anon,TRUNCATE,f
public,playlists,postgres,anon,UPDATE,f
public,playlists,postgres,authenticated,DELETE,f
public,playlists,postgres,authenticated,INSERT,f
public,playlists,postgres,authenticated,MAINTAIN,f
public,playlists,postgres,authenticated,REFERENCES,f
public,playlists,postgres,authenticated,SELECT,f
public,playlists,postgres,authenticated,TRIGGER,f
public,playlists,postgres,authenticated,TRUNCATE,f
public,playlists,postgres,authenticated,UPDATE,f
public,playlists,postgres,postgres,DELETE,f
public,playlists,postgres,postgres,INSERT,f
public,playlists,postgres,postgres,MAINTAIN,f
public,playlists,postgres,postgres,REFERENCES,f
public,playlists,postgres,postgres,SELECT,f
public,playlists,postgres,postgres,TRIGGER,f
public,playlists,postgres,postgres,TRUNCATE,f
public,playlists,postgres,postgres,UPDATE,f
public,playlists,postgres,service_role,DELETE,f
public,playlists,postgres,service_role,INSERT,f
public,playlists,postgres,service_role,MAINTAIN,f
public,playlists,postgres,service_role,REFERENCES,f
public,playlists,postgres,service_role,SELECT,f
public,playlists,postgres,service_role,TRIGGER,f
public,playlists,postgres,service_role,TRUNCATE,f
public,playlists,postgres,service_role,UPDATE,f
public,playlists,postgres,synaura_app,DELETE,f
public,playlists,postgres,synaura_app,INSERT,f
public,playlists,postgres,synaura_app,SELECT,f
public,playlists,postgres,synaura_app,UPDATE,f
public,post_comments,postgres,anon,DELETE,f
public,post_comments,postgres,anon,INSERT,f
public,post_comments,postgres,anon,MAINTAIN,f
public,post_comments,postgres,anon,REFERENCES,f
public,post_comments,postgres,anon,SELECT,f
public,post_comments,postgres,anon,TRIGGER,f
public,post_comments,postgres,anon,TRUNCATE,f
public,post_comments,postgres,anon,UPDATE,f
public,post_comments,postgres,authenticated,DELETE,f
public,post_comments,postgres,authenticated,INSERT,f
public,post_comments,postgres,authenticated,MAINTAIN,f
public,post_comments,postgres,authenticated,REFERENCES,f
public,post_comments,postgres,authenticated,SELECT,f
public,post_comments,postgres,authenticated,TRIGGER,f
public,post_comments,postgres,authenticated,TRUNCATE,f
public,post_comments,postgres,authenticated,UPDATE,f
public,post_comments,postgres,postgres,DELETE,f
public,post_comments,postgres,postgres,INSERT,f
public,post_comments,postgres,postgres,MAINTAIN,f
public,post_comments,postgres,postgres,REFERENCES,f
public,post_comments,postgres,postgres,SELECT,f
public,post_comments,postgres,postgres,TRIGGER,f
public,post_comments,postgres,postgres,TRUNCATE,f
public,post_comments,postgres,postgres,UPDATE,f
public,post_comments,postgres,service_role,DELETE,f
public,post_comments,postgres,service_role,INSERT,f
public,post_comments,postgres,service_role,MAINTAIN,f
public,post_comments,postgres,service_role,REFERENCES,f
public,post_comments,postgres,service_role,SELECT,f
public,post_comments,postgres,service_role,TRIGGER,f
public,post_comments,postgres,service_role,TRUNCATE,f
public,post_comments,postgres,service_role,UPDATE,f
public,post_comments,postgres,synaura_app,DELETE,f
public,post_comments,postgres,synaura_app,INSERT,f
public,post_comments,postgres,synaura_app,SELECT,f
public,post_comments,postgres,synaura_app,UPDATE,f
public,post_likes,postgres,anon,DELETE,f
public,post_likes,postgres,anon,INSERT,f
public,post_likes,postgres,anon,MAINTAIN,f
public,post_likes,postgres,anon,REFERENCES,f
public,post_likes,postgres,anon,SELECT,f
public,post_likes,postgres,anon,TRIGGER,f
public,post_likes,postgres,anon,TRUNCATE,f
public,post_likes,postgres,anon,UPDATE,f
public,post_likes,postgres,authenticated,DELETE,f
public,post_likes,postgres,authenticated,INSERT,f
public,post_likes,postgres,authenticated,MAINTAIN,f
public,post_likes,postgres,authenticated,REFERENCES,f
public,post_likes,postgres,authenticated,SELECT,f
public,post_likes,postgres,authenticated,TRIGGER,f
public,post_likes,postgres,authenticated,TRUNCATE,f
public,post_likes,postgres,authenticated,UPDATE,f
public,post_likes,postgres,postgres,DELETE,f
public,post_likes,postgres,postgres,INSERT,f
public,post_likes,postgres,postgres,MAINTAIN,f
public,post_likes,postgres,postgres,REFERENCES,f
public,post_likes,postgres,postgres,SELECT,f
public,post_likes,postgres,postgres,TRIGGER,f
public,post_likes,postgres,postgres,TRUNCATE,f
public,post_likes,postgres,postgres,UPDATE,f
public,post_likes,postgres,service_role,DELETE,f
public,post_likes,postgres,service_role,INSERT,f
public,post_likes,postgres,service_role,MAINTAIN,f
public,post_likes,postgres,service_role,REFERENCES,f
public,post_likes,postgres,service_role,SELECT,f
public,post_likes,postgres,service_role,TRIGGER,f
public,post_likes,postgres,service_role,TRUNCATE,f
public,post_likes,postgres,service_role,UPDATE,f
public,post_likes,postgres,synaura_app,DELETE,f
public,post_likes,postgres,synaura_app,INSERT,f
public,post_likes,postgres,synaura_app,SELECT,f
public,post_likes,postgres,synaura_app,UPDATE,f
public,profiles,postgres,anon,DELETE,f
public,profiles,postgres,anon,INSERT,f
public,profiles,postgres,anon,MAINTAIN,f
public,profiles,postgres,anon,REFERENCES,f
public,profiles,postgres,anon,SELECT,f
