schema_name,routine_name,identity_arguments,grantor,grantee,privilege_type,is_grantable
auth,email,,supabase_auth_admin,PUBLIC,EXECUTE,f
auth,email,,supabase_auth_admin,dashboard_user,EXECUTE,f
auth,email,,supabase_auth_admin,supabase_auth_admin,EXECUTE,f
auth,email,,supabase_auth_admin,synaura_app,EXECUTE,f
auth,jwt,,supabase_auth_admin,PUBLIC,EXECUTE,f
auth,jwt,,supabase_auth_admin,dashboard_user,EXECUTE,f
auth,jwt,,supabase_auth_admin,postgres,EXECUTE,f
auth,jwt,,supabase_auth_admin,supabase_auth_admin,EXECUTE,f
auth,jwt,,supabase_auth_admin,synaura_app,EXECUTE,f
auth,role,,supabase_auth_admin,PUBLIC,EXECUTE,f
auth,role,,supabase_auth_admin,dashboard_user,EXECUTE,f
auth,role,,supabase_auth_admin,supabase_auth_admin,EXECUTE,f
auth,role,,supabase_auth_admin,synaura_app,EXECUTE,f
auth,uid,,supabase_auth_admin,PUBLIC,EXECUTE,f
auth,uid,,supabase_auth_admin,dashboard_user,EXECUTE,f
auth,uid,,supabase_auth_admin,supabase_auth_admin,EXECUTE,f
auth,uid,,supabase_auth_admin,synaura_app,EXECUTE,f
extensions,armor,bytea,postgres,PUBLIC,EXECUTE,f
extensions,armor,bytea,postgres,dashboard_user,EXECUTE,f
extensions,armor,bytea,postgres,postgres,EXECUTE,t
extensions,armor,"bytea, text[], text[]",postgres,PUBLIC,EXECUTE,f
extensions,armor,"bytea, text[], text[]",postgres,dashboard_user,EXECUTE,f
extensions,armor,"bytea, text[], text[]",postgres,postgres,EXECUTE,t
extensions,crypt,"text, text",postgres,PUBLIC,EXECUTE,f
extensions,crypt,"text, text",postgres,dashboard_user,EXECUTE,f
extensions,crypt,"text, text",postgres,postgres,EXECUTE,t
extensions,dearmor,text,postgres,PUBLIC,EXECUTE,f
extensions,dearmor,text,postgres,dashboard_user,EXECUTE,f
extensions,dearmor,text,postgres,postgres,EXECUTE,t
extensions,decrypt,"bytea, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,decrypt,"bytea, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,decrypt,"bytea, bytea, text",postgres,postgres,EXECUTE,t
extensions,decrypt_iv,"bytea, bytea, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,decrypt_iv,"bytea, bytea, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,decrypt_iv,"bytea, bytea, bytea, text",postgres,postgres,EXECUTE,t
extensions,digest,"bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,digest,"bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,digest,"bytea, text",postgres,postgres,EXECUTE,t
extensions,digest,"text, text",postgres,PUBLIC,EXECUTE,f
extensions,digest,"text, text",postgres,dashboard_user,EXECUTE,f
extensions,digest,"text, text",postgres,postgres,EXECUTE,t
extensions,encrypt,"bytea, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,encrypt,"bytea, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,encrypt,"bytea, bytea, text",postgres,postgres,EXECUTE,t
extensions,encrypt_iv,"bytea, bytea, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,encrypt_iv,"bytea, bytea, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,encrypt_iv,"bytea, bytea, bytea, text",postgres,postgres,EXECUTE,t
extensions,gen_random_bytes,integer,postgres,PUBLIC,EXECUTE,f
extensions,gen_random_bytes,integer,postgres,dashboard_user,EXECUTE,f
extensions,gen_random_bytes,integer,postgres,postgres,EXECUTE,t
extensions,gen_random_uuid,,postgres,PUBLIC,EXECUTE,f
extensions,gen_random_uuid,,postgres,dashboard_user,EXECUTE,f
extensions,gen_random_uuid,,postgres,postgres,EXECUTE,t
extensions,gen_salt,text,postgres,PUBLIC,EXECUTE,f
extensions,gen_salt,text,postgres,dashboard_user,EXECUTE,f
extensions,gen_salt,text,postgres,postgres,EXECUTE,t
extensions,gen_salt,"text, integer",postgres,PUBLIC,EXECUTE,f
extensions,gen_salt,"text, integer",postgres,dashboard_user,EXECUTE,f
extensions,gen_salt,"text, integer",postgres,postgres,EXECUTE,t
extensions,grant_pg_cron_access,,supabase_admin,PUBLIC,EXECUTE,f
extensions,grant_pg_cron_access,,supabase_admin,dashboard_user,EXECUTE,f
extensions,grant_pg_cron_access,,supabase_admin,supabase_admin,EXECUTE,t
extensions,grant_pg_graphql_access,,supabase_admin,PUBLIC,EXECUTE,f
extensions,grant_pg_graphql_access,,supabase_admin,postgres,EXECUTE,t
extensions,grant_pg_graphql_access,,supabase_admin,supabase_admin,EXECUTE,f
extensions,grant_pg_net_access,,supabase_admin,PUBLIC,EXECUTE,f
extensions,grant_pg_net_access,,supabase_admin,dashboard_user,EXECUTE,f
extensions,grant_pg_net_access,,supabase_admin,supabase_admin,EXECUTE,t
extensions,hmac,"bytea, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,hmac,"bytea, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,hmac,"bytea, bytea, text",postgres,postgres,EXECUTE,t
extensions,hmac,"text, text, text",postgres,PUBLIC,EXECUTE,f
extensions,hmac,"text, text, text",postgres,dashboard_user,EXECUTE,f
extensions,hmac,"text, text, text",postgres,postgres,EXECUTE,t
extensions,pg_stat_statements,"showtext boolean, OUT userid oid, OUT dbid oid, OUT toplevel boolean, OUT queryid bigint, OUT query text, OUT plans bigint, OUT total_plan_time double precision, OUT min_plan_time double precision, OUT max_plan_time double precision, OUT mean_plan_time double precision, OUT stddev_plan_time double precision, OUT calls bigint, OUT total_exec_time double precision, OUT min_exec_time double precision, OUT max_exec_time double precision, OUT mean_exec_time double precision, OUT stddev_exec_time double precision, OUT rows bigint, OUT shared_blks_hit bigint, OUT shared_blks_read bigint, OUT shared_blks_dirtied bigint, OUT shared_blks_written bigint, OUT local_blks_hit bigint, OUT local_blks_read bigint, OUT local_blks_dirtied bigint, OUT local_blks_written bigint, OUT temp_blks_read bigint, OUT temp_blks_written bigint, OUT shared_blk_read_time double precision, OUT shared_blk_write_time double precision, OUT local_blk_read_time double precision, OUT local_blk_write_time double precision, OUT temp_blk_read_time double precision, OUT temp_blk_write_time double precision, OUT wal_records bigint, OUT wal_fpi bigint, OUT wal_bytes numeric, OUT jit_functions bigint, OUT jit_generation_time double precision, OUT jit_inlining_count bigint, OUT jit_inlining_time double precision, OUT jit_optimization_count bigint, OUT jit_optimization_time double precision, OUT jit_emission_count bigint, OUT jit_emission_time double precision, OUT jit_deform_count bigint, OUT jit_deform_time double precision, OUT stats_since timestamp with time zone, OUT minmax_stats_since timestamp with time zone",postgres,PUBLIC,EXECUTE,f
extensions,pg_stat_statements,"showtext boolean, OUT userid oid, OUT dbid oid, OUT toplevel boolean, OUT queryid bigint, OUT query text, OUT plans bigint, OUT total_plan_time double precision, OUT min_plan_time double precision, OUT max_plan_time double precision, OUT mean_plan_time double precision, OUT stddev_plan_time double precision, OUT calls bigint, OUT total_exec_time double precision, OUT min_exec_time double precision, OUT max_exec_time double precision, OUT mean_exec_time double precision, OUT stddev_exec_time double precision, OUT rows bigint, OUT shared_blks_hit bigint, OUT shared_blks_read bigint, OUT shared_blks_dirtied bigint, OUT shared_blks_written bigint, OUT local_blks_hit bigint, OUT local_blks_read bigint, OUT local_blks_dirtied bigint, OUT local_blks_written bigint, OUT temp_blks_read bigint, OUT temp_blks_written bigint, OUT shared_blk_read_time double precision, OUT shared_blk_write_time double precision, OUT local_blk_read_time double precision, OUT local_blk_write_time double precision, OUT temp_blk_read_time double precision, OUT temp_blk_write_time double precision, OUT wal_records bigint, OUT wal_fpi bigint, OUT wal_bytes numeric, OUT jit_functions bigint, OUT jit_generation_time double precision, OUT jit_inlining_count bigint, OUT jit_inlining_time double precision, OUT jit_optimization_count bigint, OUT jit_optimization_time double precision, OUT jit_emission_count bigint, OUT jit_emission_time double precision, OUT jit_deform_count bigint, OUT jit_deform_time double precision, OUT stats_since timestamp with time zone, OUT minmax_stats_since timestamp with time zone",postgres,dashboard_user,EXECUTE,f
extensions,pg_stat_statements,"showtext boolean, OUT userid oid, OUT dbid oid, OUT toplevel boolean, OUT queryid bigint, OUT query text, OUT plans bigint, OUT total_plan_time double precision, OUT min_plan_time double precision, OUT max_plan_time double precision, OUT mean_plan_time double precision, OUT stddev_plan_time double precision, OUT calls bigint, OUT total_exec_time double precision, OUT min_exec_time double precision, OUT max_exec_time double precision, OUT mean_exec_time double precision, OUT stddev_exec_time double precision, OUT rows bigint, OUT shared_blks_hit bigint, OUT shared_blks_read bigint, OUT shared_blks_dirtied bigint, OUT shared_blks_written bigint, OUT local_blks_hit bigint, OUT local_blks_read bigint, OUT local_blks_dirtied bigint, OUT local_blks_written bigint, OUT temp_blks_read bigint, OUT temp_blks_written bigint, OUT shared_blk_read_time double precision, OUT shared_blk_write_time double precision, OUT local_blk_read_time double precision, OUT local_blk_write_time double precision, OUT temp_blk_read_time double precision, OUT temp_blk_write_time double precision, OUT wal_records bigint, OUT wal_fpi bigint, OUT wal_bytes numeric, OUT jit_functions bigint, OUT jit_generation_time double precision, OUT jit_inlining_count bigint, OUT jit_inlining_time double precision, OUT jit_optimization_count bigint, OUT jit_optimization_time double precision, OUT jit_emission_count bigint, OUT jit_emission_time double precision, OUT jit_deform_count bigint, OUT jit_deform_time double precision, OUT stats_since timestamp with time zone, OUT minmax_stats_since timestamp with time zone",postgres,postgres,EXECUTE,t
extensions,pg_stat_statements_info,"OUT dealloc bigint, OUT stats_reset timestamp with time zone",postgres,PUBLIC,EXECUTE,f
extensions,pg_stat_statements_info,"OUT dealloc bigint, OUT stats_reset timestamp with time zone",postgres,dashboard_user,EXECUTE,f
extensions,pg_stat_statements_info,"OUT dealloc bigint, OUT stats_reset timestamp with time zone",postgres,postgres,EXECUTE,t
extensions,pg_stat_statements_reset,"userid oid, dbid oid, queryid bigint, minmax_only boolean",postgres,dashboard_user,EXECUTE,f
extensions,pg_stat_statements_reset,"userid oid, dbid oid, queryid bigint, minmax_only boolean",postgres,postgres,EXECUTE,t
extensions,pgp_armor_headers,"text, OUT key text, OUT value text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_armor_headers,"text, OUT key text, OUT value text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_armor_headers,"text, OUT key text, OUT value text",postgres,postgres,EXECUTE,t
extensions,pgp_key_id,bytea,postgres,PUBLIC,EXECUTE,f
extensions,pgp_key_id,bytea,postgres,dashboard_user,EXECUTE,f
extensions,pgp_key_id,bytea,postgres,postgres,EXECUTE,t
extensions,pgp_pub_decrypt,"bytea, bytea",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_decrypt,"bytea, bytea",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_decrypt,"bytea, bytea",postgres,postgres,EXECUTE,t
extensions,pgp_pub_decrypt,"bytea, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_decrypt,"bytea, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_decrypt,"bytea, bytea, text",postgres,postgres,EXECUTE,t
extensions,pgp_pub_decrypt,"bytea, bytea, text, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_decrypt,"bytea, bytea, text, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_decrypt,"bytea, bytea, text, text",postgres,postgres,EXECUTE,t
extensions,pgp_pub_decrypt_bytea,"bytea, bytea",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_decrypt_bytea,"bytea, bytea",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_decrypt_bytea,"bytea, bytea",postgres,postgres,EXECUTE,t
extensions,pgp_pub_decrypt_bytea,"bytea, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_decrypt_bytea,"bytea, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_decrypt_bytea,"bytea, bytea, text",postgres,postgres,EXECUTE,t
extensions,pgp_pub_decrypt_bytea,"bytea, bytea, text, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_decrypt_bytea,"bytea, bytea, text, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_decrypt_bytea,"bytea, bytea, text, text",postgres,postgres,EXECUTE,t
extensions,pgp_pub_encrypt,"text, bytea",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_encrypt,"text, bytea",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_encrypt,"text, bytea",postgres,postgres,EXECUTE,t
extensions,pgp_pub_encrypt,"text, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_encrypt,"text, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_encrypt,"text, bytea, text",postgres,postgres,EXECUTE,t
extensions,pgp_pub_encrypt_bytea,"bytea, bytea",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_encrypt_bytea,"bytea, bytea",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_encrypt_bytea,"bytea, bytea",postgres,postgres,EXECUTE,t
extensions,pgp_pub_encrypt_bytea,"bytea, bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_pub_encrypt_bytea,"bytea, bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_pub_encrypt_bytea,"bytea, bytea, text",postgres,postgres,EXECUTE,t
extensions,pgp_sym_decrypt,"bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_sym_decrypt,"bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_sym_decrypt,"bytea, text",postgres,postgres,EXECUTE,t
extensions,pgp_sym_decrypt,"bytea, text, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_sym_decrypt,"bytea, text, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_sym_decrypt,"bytea, text, text",postgres,postgres,EXECUTE,t
extensions,pgp_sym_decrypt_bytea,"bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_sym_decrypt_bytea,"bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_sym_decrypt_bytea,"bytea, text",postgres,postgres,EXECUTE,t
extensions,pgp_sym_decrypt_bytea,"bytea, text, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_sym_decrypt_bytea,"bytea, text, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_sym_decrypt_bytea,"bytea, text, text",postgres,postgres,EXECUTE,t
extensions,pgp_sym_encrypt,"text, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_sym_encrypt,"text, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_sym_encrypt,"text, text",postgres,postgres,EXECUTE,t
extensions,pgp_sym_encrypt,"text, text, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_sym_encrypt,"text, text, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_sym_encrypt,"text, text, text",postgres,postgres,EXECUTE,t
extensions,pgp_sym_encrypt_bytea,"bytea, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_sym_encrypt_bytea,"bytea, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_sym_encrypt_bytea,"bytea, text",postgres,postgres,EXECUTE,t
extensions,pgp_sym_encrypt_bytea,"bytea, text, text",postgres,PUBLIC,EXECUTE,f
extensions,pgp_sym_encrypt_bytea,"bytea, text, text",postgres,dashboard_user,EXECUTE,f
extensions,pgp_sym_encrypt_bytea,"bytea, text, text",postgres,postgres,EXECUTE,t
extensions,pgrst_ddl_watch,,supabase_admin,PUBLIC,EXECUTE,f
extensions,pgrst_ddl_watch,,supabase_admin,postgres,EXECUTE,t
extensions,pgrst_ddl_watch,,supabase_admin,supabase_admin,EXECUTE,f
extensions,pgrst_drop_watch,,supabase_admin,PUBLIC,EXECUTE,f
extensions,pgrst_drop_watch,,supabase_admin,postgres,EXECUTE,t
extensions,pgrst_drop_watch,,supabase_admin,supabase_admin,EXECUTE,f
extensions,set_graphql_placeholder,,supabase_admin,PUBLIC,EXECUTE,f
extensions,set_graphql_placeholder,,supabase_admin,postgres,EXECUTE,t
extensions,set_graphql_placeholder,,supabase_admin,supabase_admin,EXECUTE,f
extensions,uuid_generate_v1,,postgres,PUBLIC,EXECUTE,f
extensions,uuid_generate_v1,,postgres,dashboard_user,EXECUTE,f
extensions,uuid_generate_v1,,postgres,postgres,EXECUTE,t
extensions,uuid_generate_v1mc,,postgres,PUBLIC,EXECUTE,f
extensions,uuid_generate_v1mc,,postgres,dashboard_user,EXECUTE,f
extensions,uuid_generate_v1mc,,postgres,postgres,EXECUTE,t
extensions,uuid_generate_v3,"namespace uuid, name text",postgres,PUBLIC,EXECUTE,f
extensions,uuid_generate_v3,"namespace uuid, name text",postgres,dashboard_user,EXECUTE,f
extensions,uuid_generate_v3,"namespace uuid, name text",postgres,postgres,EXECUTE,t
extensions,uuid_generate_v4,,postgres,PUBLIC,EXECUTE,f
extensions,uuid_generate_v4,,postgres,dashboard_user,EXECUTE,f
extensions,uuid_generate_v4,,postgres,postgres,EXECUTE,t
extensions,uuid_generate_v5,"namespace uuid, name text",postgres,PUBLIC,EXECUTE,f
extensions,uuid_generate_v5,"namespace uuid, name text",postgres,dashboard_user,EXECUTE,f
extensions,uuid_generate_v5,"namespace uuid, name text",postgres,postgres,EXECUTE,t
extensions,uuid_nil,,postgres,PUBLIC,EXECUTE,f
